,stage,_target_,data,Dataset,device_id,files,model,Model,name,scorers,train_time,train_time_per_sample,train_start_time,train_end_time,train_device,predict_time,predict_time_per_sample,predict_start_time,predict_end_time,predict_device,accuracy,log_loss,data.name,data.target,data.sample.random_state,data.sample.shuffle,data.sample.stratify,data.sample.test_size,data.sample.train_size,files._target_,files.data_type,files.directory,files.name,files.predictions_file,files.reports,files.score_dict_file,files.stage,files.data_dir,files.data_file,model.library,model.data.name,model.data.sample.random_state,model.data.sample.shuffle,model.data.sample.stratify,model.data.sample.test_size,model.data.sample.train_size,model.data.target,model.init.algorithm,model.init.k,Condensing Ratio,Metric,model.init.name,Symmetric,model.init.weights,scorers.accuracy.direction,scorers.accuracy.name,scorers.log_loss.direction,scorers.log_loss.name,model_layers
22b61d41ce82e422372b9e876b632adc,train,deckard.base.experiment.Experiment,22b61d41ce82e422372b9e876b632adc,SMS Spam,cpu,22b61d41ce82e422372b9e876b632adc,22b61d41ce82e422372b9e876b632adc,k-KNN,22b61d41ce82e422372b9e876b632adc,22b61d41ce82e422372b9e876b632adc,1.20918162,0.060459081,1723641407.6776223,1723641408.8425212,cpu,6.19672858,0.0619672858,1723641408.8426898,1723641414.682069,cpu,0.85,5.180896418979622,raw_data/sms-spam_undersampled_1450.csv,label,10,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,22b61d41ce82e422372b9e876b632adc,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,data,7b41442186a10ec1361da64d5ec1b290,sklearn,raw_data/sms-spam_undersampled_1450.csv,10,True,True,100,20,label,brute,7,1,GZIP,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
1422f817091c644209917258503afacb,train,deckard.base.experiment.Experiment,1422f817091c644209917258503afacb,SMS Spam,cpu,1422f817091c644209917258503afacb,1422f817091c644209917258503afacb,k-KNN,1422f817091c644209917258503afacb,1422f817091c644209917258503afacb,1.18741191,0.0593705955,1723641510.0402443,1723641511.1514845,cpu,6.76940961,0.0676940961,1723641511.1516025,1723641517.299895,cpu,0.19,27.97668074300392,raw_data/sms-spam_undersampled_1450.csv,label,9,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,1422f817091c644209917258503afacb,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,data,5374e37104a8d0be9e6da0eef82278ef,sklearn,raw_data/sms-spam_undersampled_1450.csv,9,True,True,100,20,label,brute,3,1,SeqRatio,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
1478c8b448fe030c2a6968e5893c7c0e,train,deckard.base.experiment.Experiment,1478c8b448fe030c2a6968e5893c7c0e,SMS Spam,cpu,1478c8b448fe030c2a6968e5893c7c0e,1478c8b448fe030c2a6968e5893c7c0e,k-KNN,1478c8b448fe030c2a6968e5893c7c0e,1478c8b448fe030c2a6968e5893c7c0e,1.15101242,0.057550621,1723641476.8469162,1723641477.9781938,cpu,6.15943692,0.0615943692,1723641477.978368,1723641483.9580786,cpu,0.63,12.779347266116952,raw_data/sms-spam_undersampled_1450.csv,label,4,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,1478c8b448fe030c2a6968e5893c7c0e,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,data,ba8c4a7c2589956ff967f28d7f550687,sklearn,raw_data/sms-spam_undersampled_1450.csv,4,True,True,100,20,label,brute,1,1,Levenshtein,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
150323aa43b066c1501a6259b41c90c9,train,deckard.base.experiment.Experiment,150323aa43b066c1501a6259b41c90c9,SMS Spam,cpu,150323aa43b066c1501a6259b41c90c9,150323aa43b066c1501a6259b41c90c9,k-KNN,150323aa43b066c1501a6259b41c90c9,150323aa43b066c1501a6259b41c90c9,1.13192801,0.0565964005,1723641440.436349,1723641441.5531285,cpu,6.18566346,0.0618566346,1723641441.553359,1723641447.5431595,cpu,0.2,27.63129297905481,raw_data/sms-spam_undersampled_1450.csv,label,1,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,150323aa43b066c1501a6259b41c90c9,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,data,2225a8f0134cea6d28a0ccb2faafc389,sklearn,raw_data/sms-spam_undersampled_1450.csv,1,True,True,100,20,label,brute,3,1,Jaro,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
17ea4f71a130eabb7072317d5343c2c8,train,deckard.base.experiment.Experiment,17ea4f71a130eabb7072317d5343c2c8,SMS Spam,cpu,17ea4f71a130eabb7072317d5343c2c8,17ea4f71a130eabb7072317d5343c2c8,k-KNN,17ea4f71a130eabb7072317d5343c2c8,17ea4f71a130eabb7072317d5343c2c8,1.25969209,0.0629846045,1723641476.985741,1723641478.2048423,cpu,6.43066192,0.0643066192,1723641478.205042,1723641484.242796,cpu,0.87,4.490120891081409,raw_data/sms-spam_undersampled_1450.csv,label,2,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,17ea4f71a130eabb7072317d5343c2c8,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,data,3f3762bb76b0afea903c71ba52ab8337,sklearn,raw_data/sms-spam_undersampled_1450.csv,2,True,True,100,20,label,brute,11,1,GZIP,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
1bdb551cc9cf257c29808776ecb29151,train,deckard.base.experiment.Experiment,1bdb551cc9cf257c29808776ecb29151,SMS Spam,cpu,1bdb551cc9cf257c29808776ecb29151,1bdb551cc9cf257c29808776ecb29151,k-KNN,1bdb551cc9cf257c29808776ecb29151,1bdb551cc9cf257c29808776ecb29151,1.19584675,0.0597923375,1723641528.4046347,1723641529.562373,cpu,6.22209427,0.0622209427,1723641529.562497,1723641535.4234493,cpu,0.84,5.526292178903032,raw_data/sms-spam_undersampled_1450.csv,label,2,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,1bdb551cc9cf257c29808776ecb29151,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,data,3f3762bb76b0afea903c71ba52ab8337,sklearn,raw_data/sms-spam_undersampled_1450.csv,2,True,True,100,20,label,brute,3,1,GZIP,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
1c222e275ce55f8b69328fe61a111351,train,deckard.base.experiment.Experiment,1c222e275ce55f8b69328fe61a111351,SMS Spam,cpu,1c222e275ce55f8b69328fe61a111351,1c222e275ce55f8b69328fe61a111351,k-KNN,1c222e275ce55f8b69328fe61a111351,1c222e275ce55f8b69328fe61a111351,1.1427563,0.057137815,1723641543.0298662,1723641544.0931978,cpu,6.38280016,0.0638280016,1723641544.0933757,1723641550.0987587,cpu,0.46,18.650971237148976,raw_data/sms-spam_undersampled_1450.csv,label,7,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,1c222e275ce55f8b69328fe61a111351,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,data,63c1738b513a85c831ed6843dca90559,sklearn,raw_data/sms-spam_undersampled_1450.csv,7,True,True,100,20,label,brute,1,1,SeqRatio,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
7f1f4353066089b9b29526f2fc3dd1c3,train,deckard.base.experiment.Experiment,7f1f4353066089b9b29526f2fc3dd1c3,SMS Spam,cpu,7f1f4353066089b9b29526f2fc3dd1c3,7f1f4353066089b9b29526f2fc3dd1c3,k-KNN,7f1f4353066089b9b29526f2fc3dd1c3,7f1f4353066089b9b29526f2fc3dd1c3,1.20910904,0.060455452,1723641393.093156,1723641394.2639463,cpu,6.14997893,0.0614997893,1723641394.2642512,1723641400.0554743,cpu,0.92,2.7631101075671576,raw_data/sms-spam_undersampled_1450.csv,label,5,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,7f1f4353066089b9b29526f2fc3dd1c3,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,data,18ba880680c5c95bba90014a96df6007,sklearn,raw_data/sms-spam_undersampled_1450.csv,5,True,True,100,20,label,brute,1,1,GZIP,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
dd73f142f16a1878e6c06823e3081930,train,deckard.base.experiment.Experiment,dd73f142f16a1878e6c06823e3081930,SMS Spam,cpu,dd73f142f16a1878e6c06823e3081930,dd73f142f16a1878e6c06823e3081930,k-KNN,dd73f142f16a1878e6c06823e3081930,dd73f142f16a1878e6c06823e3081930,1.21488554,0.060744277,1723641440.4387274,1723641441.6093037,cpu,6.43279353,0.0643279353,1723641441.6094806,1723641447.6389616,cpu,0.89,3.799273399414477,raw_data/sms-spam_undersampled_1450.csv,label,7,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,dd73f142f16a1878e6c06823e3081930,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,data,63c1738b513a85c831ed6843dca90559,sklearn,raw_data/sms-spam_undersampled_1450.csv,7,True,True,100,20,label,brute,1,1,GZIP,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
dec83031a21b45c46d27e8ed0561d35e,train,deckard.base.experiment.Experiment,dec83031a21b45c46d27e8ed0561d35e,SMS Spam,cpu,dec83031a21b45c46d27e8ed0561d35e,dec83031a21b45c46d27e8ed0561d35e,k-KNN,dec83031a21b45c46d27e8ed0561d35e,dec83031a21b45c46d27e8ed0561d35e,1.26178274,0.063089137,1723641621.321472,1723641622.5372856,cpu,6.49768704,0.0649768704,1723641622.5374734,1723641628.6631532,cpu,0.86,4.835484667107609,raw_data/sms-spam_undersampled_1450.csv,label,10,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,dec83031a21b45c46d27e8ed0561d35e,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,data,7b41442186a10ec1361da64d5ec1b290,sklearn,raw_data/sms-spam_undersampled_1450.csv,10,True,True,100,20,label,brute,11,1,ZSTD,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
e44c60d320534ef3b224e1dff4e04f88,train,deckard.base.experiment.Experiment,e44c60d320534ef3b224e1dff4e04f88,SMS Spam,cpu,e44c60d320534ef3b224e1dff4e04f88,e44c60d320534ef3b224e1dff4e04f88,k-KNN,e44c60d320534ef3b224e1dff4e04f88,e44c60d320534ef3b224e1dff4e04f88,1.1280002,0.05640001,1723641603.632543,1723641604.703339,cpu,6.0788358,0.060788358,1723641604.7035038,1723641610.168451,cpu,0.2,27.631308971003413,raw_data/sms-spam_undersampled_1450.csv,label,4,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,e44c60d320534ef3b224e1dff4e04f88,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,data,ba8c4a7c2589956ff967f28d7f550687,sklearn,raw_data/sms-spam_undersampled_1450.csv,4,True,True,100,20,label,brute,3,1,SeqRatio,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
e54cd9008398777c3899ae134a776d13,train,deckard.base.experiment.Experiment,e54cd9008398777c3899ae134a776d13,SMS Spam,cpu,e54cd9008398777c3899ae134a776d13,e54cd9008398777c3899ae134a776d13,k-KNN,e54cd9008398777c3899ae134a776d13,e54cd9008398777c3899ae134a776d13,1.23733458,0.061866729,1723641572.2641757,1723641573.4569662,cpu,6.26702109,0.0626702109,1723641573.4570916,1723641579.351946,cpu,0.89,3.799281395388779,raw_data/sms-spam_undersampled_1450.csv,label,7,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,e54cd9008398777c3899ae134a776d13,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,data,63c1738b513a85c831ed6843dca90559,sklearn,raw_data/sms-spam_undersampled_1450.csv,7,True,True,100,20,label,brute,3,1,GZIP,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
e74315d1e8baed979add26dae42b3bef,train,deckard.base.experiment.Experiment,e74315d1e8baed979add26dae42b3bef,SMS Spam,cpu,e74315d1e8baed979add26dae42b3bef,e74315d1e8baed979add26dae42b3bef,k-KNN,e74315d1e8baed979add26dae42b3bef,e74315d1e8baed979add26dae42b3bef,1.13463214,0.056731607,1723641440.4184492,1723641441.536557,cpu,6.14889486,0.0614889486,1723641441.5369864,1723641447.492276,cpu,0.58,14.506286085862486,raw_data/sms-spam_undersampled_1450.csv,label,4,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,e74315d1e8baed979add26dae42b3bef,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,data,ba8c4a7c2589956ff967f28d7f550687,sklearn,raw_data/sms-spam_undersampled_1450.csv,4,True,True,100,20,label,brute,3,1,Levenshtein,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
e8237155a4073051b76e835b80740200,train,deckard.base.experiment.Experiment,e8237155a4073051b76e835b80740200,SMS Spam,cpu,e8237155a4073051b76e835b80740200,e8237155a4073051b76e835b80740200,k-KNN,e8237155a4073051b76e835b80740200,e8237155a4073051b76e835b80740200,1.25170833,0.0625854165,1723641557.6171746,1723641558.81416,cpu,6.40851593,0.0640851593,1723641558.814391,1723641564.7359874,cpu,0.86,4.835428695287496,raw_data/sms-spam_undersampled_1450.csv,label,8,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,e8237155a4073051b76e835b80740200,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,data,10678c314205465ef59c9b27a8c9f989,sklearn,raw_data/sms-spam_undersampled_1450.csv,8,True,True,100,20,label,brute,5,1,BZ2,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
e891bbebf29008df3643abc7515813be,train,deckard.base.experiment.Experiment,e891bbebf29008df3643abc7515813be,SMS Spam,cpu,e891bbebf29008df3643abc7515813be,e891bbebf29008df3643abc7515813be,k-KNN,e891bbebf29008df3643abc7515813be,e891bbebf29008df3643abc7515813be,1.11740079,0.0558700395,1723641393.0879674,1723641394.192686,cpu,5.87898284,0.0587898284,1723641394.1930306,1723641399.91959,cpu,0.68,11.052424438320022,raw_data/sms-spam_undersampled_1450.csv,label,8,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,e891bbebf29008df3643abc7515813be,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,data,10678c314205465ef59c9b27a8c9f989,sklearn,raw_data/sms-spam_undersampled_1450.csv,8,True,True,100,20,label,brute,5,1,Levenshtein,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
e8974d1a3829ab6abba50293a6dc20df,train,deckard.base.experiment.Experiment,e8974d1a3829ab6abba50293a6dc20df,SMS Spam,cpu,e8974d1a3829ab6abba50293a6dc20df,e8974d1a3829ab6abba50293a6dc20df,k-KNN,e8974d1a3829ab6abba50293a6dc20df,e8974d1a3829ab6abba50293a6dc20df,1.13556888,0.056778444,1723641440.5415578,1723641441.6596742,cpu,6.13762626,0.0613762626,1723641441.6598723,1723641447.6216006,cpu,0.13,30.049071294492972,raw_data/sms-spam_undersampled_1450.csv,label,1,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,e8974d1a3829ab6abba50293a6dc20df,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,data,2225a8f0134cea6d28a0ccb2faafc389,sklearn,raw_data/sms-spam_undersampled_1450.csv,1,True,True,100,20,label,brute,7,1,Ratio,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
d9d6294890a824954be1436e32f87e5e,train,deckard.base.experiment.Experiment,d9d6294890a824954be1436e32f87e5e,SMS Spam,cpu,d9d6294890a824954be1436e32f87e5e,d9d6294890a824954be1436e32f87e5e,k-KNN,d9d6294890a824954be1436e32f87e5e,d9d6294890a824954be1436e32f87e5e,1.22150219,0.0610751095,1723641572.2295947,1723641573.4086616,cpu,6.32356531,0.0632356531,1723641573.4088647,1723641579.35191,cpu,0.88,4.144693147260792,raw_data/sms-spam_undersampled_1450.csv,label,1,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,d9d6294890a824954be1436e32f87e5e,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,data,2225a8f0134cea6d28a0ccb2faafc389,sklearn,raw_data/sms-spam_undersampled_1450.csv,1,True,True,100,20,label,brute,7,1,GZIP,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
cbb50ad95276ad510fc0b9e78253bba4,train,deckard.base.experiment.Experiment,cbb50ad95276ad510fc0b9e78253bba4,SMS Spam,cpu,cbb50ad95276ad510fc0b9e78253bba4,cbb50ad95276ad510fc0b9e78253bba4,k-KNN,cbb50ad95276ad510fc0b9e78253bba4,cbb50ad95276ad510fc0b9e78253bba4,1.26493642,0.063246821,1723641495.4092317,1723641496.6114926,cpu,6.34515052,0.0634515052,1723641496.6116564,1723641502.4516869,cpu,0.79,7.253151038905545,raw_data/sms-spam_undersampled_1450.csv,label,5,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,cbb50ad95276ad510fc0b9e78253bba4,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,data,18ba880680c5c95bba90014a96df6007,sklearn,raw_data/sms-spam_undersampled_1450.csv,5,True,True,100,20,label,brute,3,1,BZ2,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
cdd90c8e03918ddcd669c0fa6b0faa0a,train,deckard.base.experiment.Experiment,cdd90c8e03918ddcd669c0fa6b0faa0a,SMS Spam,cpu,cdd90c8e03918ddcd669c0fa6b0faa0a,cdd90c8e03918ddcd669c0fa6b0faa0a,k-KNN,cdd90c8e03918ddcd669c0fa6b0faa0a,cdd90c8e03918ddcd669c0fa6b0faa0a,1.06884315,0.0534421575,1723641639.6939816,1723641640.753261,cpu,5.54673801,0.0554673801,1723641640.753381,1723641646.1968098,cpu,0.51,16.924336264426916,raw_data/sms-spam_undersampled_1450.csv,label,3,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,cdd90c8e03918ddcd669c0fa6b0faa0a,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,data,1a23e9a9f0bb0b3239b60e32a3949de1,sklearn,raw_data/sms-spam_undersampled_1450.csv,3,True,True,100,20,label,brute,1,1,Jaro-Winkler,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
cf5bf6b2bcf6bb02f3277118d46df7bb,train,deckard.base.experiment.Experiment,cf5bf6b2bcf6bb02f3277118d46df7bb,SMS Spam,cpu,cf5bf6b2bcf6bb02f3277118d46df7bb,cf5bf6b2bcf6bb02f3277118d46df7bb,k-KNN,cf5bf6b2bcf6bb02f3277118d46df7bb,cf5bf6b2bcf6bb02f3277118d46df7bb,1.11474579,0.0557372895,1723641603.6324933,1723641604.688375,cpu,6.14817456,0.0614817456,1723641604.6885655,1723641610.2246397,cpu,0.21,27.285913211080004,raw_data/sms-spam_undersampled_1450.csv,label,9,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,cf5bf6b2bcf6bb02f3277118d46df7bb,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,data,5374e37104a8d0be9e6da0eef82278ef,sklearn,raw_data/sms-spam_undersampled_1450.csv,9,True,True,100,20,label,brute,11,1,SeqRatio,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
d2a70cfdd1181d463c9360af8f365ff8,train,deckard.base.experiment.Experiment,d2a70cfdd1181d463c9360af8f365ff8,SMS Spam,cpu,d2a70cfdd1181d463c9360af8f365ff8,d2a70cfdd1181d463c9360af8f365ff8,k-KNN,d2a70cfdd1181d463c9360af8f365ff8,d2a70cfdd1181d463c9360af8f365ff8,1.13841517,0.0569207585,1723641422.262797,1723641423.3859298,cpu,6.1376712,0.061376712,1723641423.3868265,1723641429.3512652,cpu,0.81,6.562431482827446,raw_data/sms-spam_undersampled_1450.csv,label,10,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,d2a70cfdd1181d463c9360af8f365ff8,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,data,7b41442186a10ec1361da64d5ec1b290,sklearn,raw_data/sms-spam_undersampled_1450.csv,10,True,True,100,20,label,brute,5,1,Levenshtein,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
d3cb17a7cb3f8184f8923b965f7b146b,train,deckard.base.experiment.Experiment,d3cb17a7cb3f8184f8923b965f7b146b,SMS Spam,cpu,d3cb17a7cb3f8184f8923b965f7b146b,d3cb17a7cb3f8184f8923b965f7b146b,k-KNN,d3cb17a7cb3f8184f8923b965f7b146b,d3cb17a7cb3f8184f8923b965f7b146b,1.19945388,0.059972694,1723641407.6562438,1723641408.817057,cpu,6.17413995,0.0617413995,1723641408.817176,1723641414.6876256,cpu,0.86,4.835492663081912,raw_data/sms-spam_undersampled_1450.csv,label,2,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,d3cb17a7cb3f8184f8923b965f7b146b,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,data,3f3762bb76b0afea903c71ba52ab8337,sklearn,raw_data/sms-spam_undersampled_1450.csv,2,True,True,100,20,label,brute,1,1,ZSTD,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
d5bcc872085720f280619002d0717718,train,deckard.base.experiment.Experiment,d5bcc872085720f280619002d0717718,SMS Spam,cpu,d5bcc872085720f280619002d0717718,d5bcc872085720f280619002d0717718,k-KNN,d5bcc872085720f280619002d0717718,d5bcc872085720f280619002d0717718,1.15811509,0.0579057545,1723641587.9192522,1723641589.0563004,cpu,6.04099591,0.0604099591,1723641589.0564184,1723641594.934276,cpu,0.84,5.52624420305722,raw_data/sms-spam_undersampled_1450.csv,label,9,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,d5bcc872085720f280619002d0717718,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,data,5374e37104a8d0be9e6da0eef82278ef,sklearn,raw_data/sms-spam_undersampled_1450.csv,9,True,True,100,20,label,brute,3,1,Hamming,gzip_classifier.GzipKNN,Symmetric,distance,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
d084b979215fce4f022bb78fb185e8a8,train,deckard.base.experiment.Experiment,d084b979215fce4f022bb78fb185e8a8,SMS Spam,cpu,d084b979215fce4f022bb78fb185e8a8,d084b979215fce4f022bb78fb185e8a8,k-KNN,d084b979215fce4f022bb78fb185e8a8,d084b979215fce4f022bb78fb185e8a8,1.26164122,0.063082061,1723641458.9014623,1723641460.1264024,cpu,6.34526468,0.0634526468,1723641460.1265311,1723641466.1193635,cpu,0.9,3.453909623388276,raw_data/sms-spam_undersampled_1450.csv,label,6,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,d084b979215fce4f022bb78fb185e8a8,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,data,b697d096aaa91567d1e1d783758fc556,sklearn,raw_data/sms-spam_undersampled_1450.csv,6,True,True,100,20,label,brute,7,1,ZSTD,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
e8a9a2c46b425b0c52ca4297bfffd4a1,train,deckard.base.experiment.Experiment,e8a9a2c46b425b0c52ca4297bfffd4a1,SMS Spam,cpu,e8a9a2c46b425b0c52ca4297bfffd4a1,e8a9a2c46b425b0c52ca4297bfffd4a1,k-KNN,e8a9a2c46b425b0c52ca4297bfffd4a1,e8a9a2c46b425b0c52ca4297bfffd4a1,1.13202997,0.0566014985,1723641477.042456,1723641478.1578772,cpu,6.15877762,0.0615877762,1723641478.1580722,1723641484.1276731,cpu,0.62,13.124759017988962,raw_data/sms-spam_undersampled_1450.csv,label,2,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,e8a9a2c46b425b0c52ca4297bfffd4a1,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,data,3f3762bb76b0afea903c71ba52ab8337,sklearn,raw_data/sms-spam_undersampled_1450.csv,2,True,True,100,20,label,brute,11,1,Levenshtein,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
f0a12fa507816ce168cc4f1e69138edd,train,deckard.base.experiment.Experiment,f0a12fa507816ce168cc4f1e69138edd,SMS Spam,cpu,f0a12fa507816ce168cc4f1e69138edd,f0a12fa507816ce168cc4f1e69138edd,k-KNN,f0a12fa507816ce168cc4f1e69138edd,f0a12fa507816ce168cc4f1e69138edd,1.08939035,0.0544695175,1723641542.9248836,1723641544.0027473,cpu,5.72740117,0.0572740117,1723641544.0035555,1723641549.6095586,cpu,0.15,29.35830376256906,raw_data/sms-spam_undersampled_1450.csv,label,1,True,True,100,20,deckard.base.files.FileConfig,.pkl,sms_spam,f0a12fa507816ce168cc4f1e69138edd,predictions.json,reports/gzip_knn/20/symmetry_true,score_dict.json,train,data,2225a8f0134cea6d28a0ccb2faafc389,sklearn,raw_data/sms-spam_undersampled_1450.csv,1,True,True,100,20,label,brute,1,1,Ratio,gzip_classifier.GzipKNN,Symmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
c4ea34fea830fb55f9300cb8b33e73e8,train,deckard.base.experiment.Experiment,c4ea34fea830fb55f9300cb8b33e73e8,SMS Spam,cpu,c4ea34fea830fb55f9300cb8b33e73e8,c4ea34fea830fb55f9300cb8b33e73e8,k-KNN,c4ea34fea830fb55f9300cb8b33e73e8,c4ea34fea830fb55f9300cb8b33e73e8,29.44188846,0.0981396282,1723857816.773448,1723857843.296362,cpu,9.8664023,0.098664023,1723857843.3017669,1723857852.2628405,cpu,0.91,3.10852185943917,raw_data/sms-spam_undersampled_1450.csv,label,5,True,True,100,300,deckard.base.files.FileConfig,.pkl,sms_spam,c4ea34fea830fb55f9300cb8b33e73e8,predictions.json,reports/gzip_knn/300/symmetry_false,score_dict.json,train,data,310f057a2f246feba8896f86c7318c11,sklearn,raw_data/sms-spam_undersampled_1450.csv,5,True,True,100,300,label,brute,1,1,GZIP,gzip_classifier.GzipKNN,Asymmetric,uniform,maximize,sklearn.metrics.accuracy_score,minimize,sklearn.metrics.log_loss,GzipKNN
